"RecordType","ProposedWave","Module","Workspace","DiagnosticStatus","ModuleGate","CanonicalIssueId","Category","Severity","Priority","PriorityScore","Effort","IssueGateBlocked","CrossModule","Disposition","SourcePath","SourceSection","SourceItem"
"CanonicalConfirmedIssue","","B05","B05-donation-product-payment","DEGRADED_REVIEW_PENDING","BLOCKED","B05-PERF-001","Performance","High","P1","79","M","true","B07 LINE transport; F08/F09 callback contracts","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B05-donation-product-payment/issue.md","Ranked Confirmed Issues","B05-PERF-001 Callback acknowledgement waits on synchronous LINE delivery"
"CanonicalConfirmedIssue","","B05","B05-donation-product-payment","DEGRADED_REVIEW_PENDING","BLOCKED","B05-PERF-002","Performance","Medium","P2","68","M","true","F03A CRM, B07 LINE, F09 host adapter","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B05-donation-product-payment/issue.md","Ranked Confirmed Issues","B05-PERF-002 Legacy donation processor bypasses host-managed dependency lifetimes"
"CanonicalConfirmedIssue","","B05","B05-donation-product-payment","DEGRADED_REVIEW_PENDING","BLOCKED","B05-SEC-001","Security","High","P1","72","XS","true","X02B logging policy and F08/F09 provider adapters","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B05-donation-product-payment/issue.md","Ranked Confirmed Issues","B05-SEC-001 Callback exception diagnostics expose implementation details"
"CanonicalConfirmedIssue","","B05","B05-donation-product-payment","DEGRADED_REVIEW_PENDING","BLOCKED","B05-SEC-002","Security","Medium","P2","69","XS","true","X02B logging policy and B07 transport","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B05-donation-product-payment/issue.md","Ranked Confirmed Issues","B05-SEC-002 Payment notification logs stable recipient and retry identifiers"
"NonActionableObservation","","B05","B05-donation-product-payment","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B05-donation-product-payment/issue.md","Deleted Or Rejected Candidates","No additional confirmed B05 issue was retained from the static pass."
"RuntimeObservation","","B05","B05-donation-product-payment","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","RUNTIME_VALIDATION_REQUIRED","docs/project-modular-diagnostics/B05-donation-product-payment/issue.md","Runtime Validation Pending","B05-SEC-003 Callback state-transition idempotency needs runtime proof"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-EXT-001","Extraction","High","P1","75","M","true","X04A configuration and F04-F07 generic LINE providers","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-EXT-001 ChurchReport LINE routing lacks one validated facade/options contract"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-EXT-002","Extraction","High","P1","73","L","true","B02/B03/B05 legacy consumers; B05 retains payment decisions","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-EXT-002 Notification consumers need a staged async or queued migration seam"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-PERF-001","Performance","High","P1","80","M","true","B03 and other legacy notification consumers","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-PERF-001 Legacy notification sends create unobserved async work"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-PERF-002","Performance","High","P1","74","S","true","consumers of ChurchReportLineAdminNotificationService","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-PERF-002 Admin facade blocks request threads on LINE network latency"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-PERF-003","Performance","Medium","P2","61","M","true","F04 client implementation and F06/F07 workflows","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-PERF-003 Legacy utilities repeatedly construct LINE clients and workflows"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-SEC-001","Security","High","P1","76","XS","true","X04A runtime configuration","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-SEC-001 Operational LINE recipient identifiers are hard-coded"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-SEC-002","Security","High","P1","81","M","true","B01 binding/session decision and X04A public host configuration","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-SEC-002 Binding URL exposes display name and LINE user ID in the path"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-SEC-003","Security","Medium","P2","66","XS","true","X02B observability","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-SEC-003 Best-effort admin notification swallows all send failures"
"CanonicalConfirmedIssue","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","B07-SEC-004","Security","Medium","P2","65","XS","true","X02B logging policy and X04A configuration","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Ranked Confirmed Issues","B07-SEC-004 Binding and token diagnostics disclose sensitive operational detail"
"NonActionableObservation","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Deleted Or Rejected Candidates","B07-PERF-004 legacy RichMenu local image path: rejected as a ranked issue because no reachable production caller was proven; retain it as catalog preflight debt."
"NonActionableObservation","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Deleted Or Rejected Candidates","Dormant reply media disposal: rejected until the media path is reactivated or a reachable caller is demonstrated."
"NonActionableObservation","","B07","B07-churchreport-line-integration","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B07-churchreport-line-integration/issue.md","Deleted Or Rejected Candidates","No B07 credential literal was confirmed; operational recipient IDs are handled by B07-SEC-001 without calling them secrets."
"CanonicalConfirmedIssue","","X02Q","X02Q-legacy-trace-quarantine","DEGRADED_REVIEW_PENDING","QUARANTINE","X02Q-EXT-001","Extraction","High","P1","76","M","true","F01A","QUARANTINE_ACTION_ONLY","docs/project-modular-diagnostics/X02Q-legacy-trace-quarantine/issue.md","Ranked Confirmed Issues","X02Q-EXT-001 Canonical Trace project is undecided"
"CanonicalConfirmedIssue","","X02Q","X02Q-legacy-trace-quarantine","DEGRADED_REVIEW_PENDING","QUARANTINE","X02Q-PERF-001","Performance","Medium","P2","58","M","true","X02B only after retention proof","QUARANTINE_ACTION_ONLY","docs/project-modular-diagnostics/X02Q-legacy-trace-quarantine/issue.md","Ranked Confirmed Issues","X02Q-PERF-001 Optimization is blocked by missing runtime consumer proof"
"CanonicalConfirmedIssue","","X02Q","X02Q-legacy-trace-quarantine","DEGRADED_REVIEW_PENDING","QUARANTINE","X02Q-SEC-001","Security","Medium","P2","61","S","true","F01A","QUARANTINE_ACTION_ONLY","docs/project-modular-diagnostics/X02Q-legacy-trace-quarantine/issue.md","Ranked Confirmed Issues","X02Q-SEC-001 Historical signing key lacks a current ownership decision"
"NonActionableObservation","","X02Q","X02Q-legacy-trace-quarantine","DEGRADED_REVIEW_PENDING","QUARANTINE","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/X02Q-legacy-trace-quarantine/issue.md","Deleted Or Rejected Candidates","Direct Trace optimization, active runtime security, and active production performance claims are rejected while X02Q remains quarantine and no consumer is proven."
"CanonicalConfirmedIssue","","X03","X03-shared-web-ui-assets","DEGRADED_REVIEW_PENDING","BLOCKED","X03-EXT-001","Extraction","Medium","P1","76","M","true","B03 SmallGroupReport route consumer","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/X03-shared-web-ui-assets/issue.md","Ranked Confirmed Issues","X03-EXT-001 Static shared JavaScript embeds Razor-only route tokens"
"CanonicalConfirmedIssue","","X03","X03-shared-web-ui-assets","DEGRADED_REVIEW_PENDING","BLOCKED","X03-EXT-002","Extraction","Medium","P2","68","M","true","B03/B05/B06 UI consumers","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/X03-shared-web-ui-assets/issue.md","Ranked Confirmed Issues","X03-EXT-002 Shared UI helpers use global IDs and duplicated page includes"
"CanonicalConfirmedIssue","","X03","X03-shared-web-ui-assets","DEGRADED_REVIEW_PENDING","BLOCKED","X03-PERF-001","Performance","High","P1","84","M","true","all shared-layout consumers","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/X03-shared-web-ui-assets/issue.md","Ranked Confirmed Issues","X03-PERF-001 Shared layout eagerly loads broad optional DevExtreme payload"
"CanonicalConfirmedIssue","","X03","X03-shared-web-ui-assets","DEGRADED_REVIEW_PENDING","BLOCKED","X03-PERF-002","Performance","High","P1","79","S","true","X04B publish manifest and X01 host static files","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/X03-shared-web-ui-assets/issue.md","Ranked Confirmed Issues","X03-PERF-002 Shared layout references duplicate and missing DevExtreme roots"
"CanonicalConfirmedIssue","","X03","X03-shared-web-ui-assets","DEGRADED_REVIEW_PENDING","BLOCKED","X03-SEC-001","Security","High","P1","82","M","true","X04B publish artifact audit","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/X03-shared-web-ui-assets/issue.md","Ranked Confirmed Issues","X03-SEC-001 CDN and deployable backup/debug assets lack supply-chain governance"
"NonActionableObservation","","X03","X03-shared-web-ui-assets","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/X03-shared-web-ui-assets/issue.md","Deleted Or Rejected Candidates","No confirmed Critical X03 security issue, direct secret/token exposure, or unmanaged-resource leak was found in the static pass."
"CanonicalConfirmedIssue","","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","X05Q-PERF-001","Performance","Medium","P2","66","M","true","B03, B04A, B04C, B06, B07 likely consumers","QUARANTINE_ACTION_ONLY","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Ranked Confirmed Issues","X05Q-PERF-001 ListManager setup and cache/session rehydration are duplicated across the boundary"
"CanonicalConfirmedIssue","","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","X05Q-PERF-002","Performance","Medium","P2","68","L","true","B02, B03, B04A, B05, B06C","QUARANTINE_ACTION_ONLY","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Ranked Confirmed Issues","X05Q-PERF-002 Mixed WebServiceConnector flows need batch query and converter seams"
"CanonicalConfirmedIssue","","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","X05Q-PERF-003","Performance","Medium","P2","53","L","true","B03/B04A after ownership proof","QUARANTINE_ACTION_ONLY","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Ranked Confirmed Issues","X05Q-PERF-003 Weekly report upload has process-wide serialization and read-after-write reload"
"CanonicalConfirmedIssue","W2","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","X05Q-SEC-001","Security","Critical","P0","95","M","true","B01, B02, B03, B05, B07, X01, X04A consumers affected","WAVE_2_SELECTED","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Ranked Confirmed Issues","X05Q-SEC-001 Session identity fallback remains inside the quarantine boundary"
"CanonicalConfirmedIssue","","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","X05Q-SEC-002","Security","High","P1","82","M","true","many B modules via redirects and delegated calls","QUARANTINE_ACTION_ONLY","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Ranked Confirmed Issues","X05Q-SEC-002 `/Home/*` compatibility routes preserve a dangerous legacy entrypoint surface"
"NonActionableObservation","","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Deleted Or Rejected Candidates","`Services/Navigation/INavigationService.cs` is interface-only in the inspected scope and does not prove a standalone issue."
"NonActionableObservation","","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Deleted Or Rejected Candidates","`wwwroot/js/TreeView.js` remains X05Q scope but has no confirmed security or performance issue from inspected evidence."
"NonActionableObservation","","X05Q","X05Q-churchreport-legacy-boundary-quarantine","RUNTIME_VALIDATION_PENDING","QUARANTINE","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/X05Q-churchreport-legacy-boundary-quarantine/issue.md","Deleted Or Rejected Candidates","Hardcoded secret values in `appsettings.json` are owned by X04A; X05Q records only the credential-like boundary dependency."
